route,family,inbound,outgoing,depth,pagerank,title,h1,canonical
"/100000-after-tax-weekly.html","weekly salary","13","12","1","0.0007312792711062954","&pound;100,000 After Tax Weekly UK | Net Pay","&pound;100,000 After Tax Weekly UK","https://aftertaxtool.com/100000-after-tax-weekly.html"
"/90000-after-tax-monthly.html","monthly salary","12","19","1","0.0007290209147884348","&pound;90,000 After Tax Monthly UK | Net Pay","£90,000 After Tax Monthly UK","https://aftertaxtool.com/90000-after-tax-monthly.html"
"/35000-salary-after-tax-uk.html","state annual salary","23","15","2","0.0007280332518535897","&pound;35,000 Salary After Tax UK | Take-Home Pay","&pound;35,000 After Tax UK","https://aftertaxtool.com/35000-salary-after-tax-uk.html"
"/200000-salary-after-tax-us.html","state annual salary","18","22","1","0.0007256408055048014","$200,000 Salary After Tax US | Take-Home Pay","$200,000 Salary After Tax US (2026)","https://aftertaxtool.com/200000-salary-after-tax-us.html"
"/120000-salary-after-tax-us.html","state annual salary","24","27","1","0.0007145063956469965","$120,000 Salary After Tax US | Take-Home Pay","$120,000 Salary After Tax in the US","https://aftertaxtool.com/120000-salary-after-tax-us.html"
"/uk-tax-code-explained.html","authority/trust/guide","7","11","1","0.000712607049399967","UK Tax Code Explained | PAYE Codes and Take-Home Pay","UK Tax Code Explained","https://aftertaxtool.com/uk-tax-code-explained.html"
"/25000-salary-after-tax-uk.html","state annual salary","19","13","2","0.0007116478849301883","&pound;25,000 Salary After Tax UK | Take-Home Pay","&pound;25,000 Salary After Tax UK","https://aftertaxtool.com/25000-salary-after-tax-uk.html"
"/salary-and-house-price-affordability.html","calculator/decision/support","13","26","2","0.0007055621085278517","Salary and House Price Affordability | Income and Housing Reality","Salary and House Price Affordability","https://aftertaxtool.com/salary-and-house-price-affordability.html"
"/100000-after-tax-monthly-us.html","state monthly salary","23","27","2","0.0006883534636208698","$100,000 After Tax Monthly US | Net Pay","$100,000 After Tax Monthly in the US","https://aftertaxtool.com/100000-after-tax-monthly-us.html"
"/benefits-vs-salary-calculator.html","calculator/decision/support","59","39","2","0.0006859010354720433","Benefits vs Salary Calculator | AfterTaxTool","Benefits vs Salary Calculator","https://aftertaxtool.com/benefits-vs-salary-calculator.html"
"/pension-vs-salary-calculator.html","calculator/decision/support","59","39","2","0.0006859010354720433","Pension vs Salary Calculator | AfterTaxTool","Pension vs Salary Calculator","https://aftertaxtool.com/pension-vs-salary-calculator.html"
"/55000-salary-after-tax-uk.html","state annual salary","27","16","2","0.0006789610609187059","&pound;55,000 Salary After Tax UK | Take-Home Pay","&pound;55,000 After Tax UK","https://aftertaxtool.com/55000-salary-after-tax-uk.html"
"/high-income-cost-of-living-comparison.html","calculator/decision/support","10","28","2","0.0006655505788043375","High-Income Cost of Living Comparison | Six-Figure Salary Reality","High-Income Cost of Living Comparison","https://aftertaxtool.com/high-income-cost-of-living-comparison.html"
"/120000-salary-after-tax-uk.html","state annual salary","24","17","1","0.0006508142279105181","&pound;120,000 Salary After Tax UK | Take-Home Pay","&pound;120,000 After Tax UK","https://aftertaxtool.com/120000-salary-after-tax-uk.html"
"/150000-salary-after-tax-uk.html","state annual salary","11","11","1","0.0006452327553659867","&pound;150,000 Salary After Tax UK | Take-Home Pay","&pound;150,000 After Tax UK","https://aftertaxtool.com/150000-salary-after-tax-uk.html"
"/90000-after-tax-weekly.html","weekly salary","13","12","1","0.0006445381767115374","&pound;90,000 After Tax Weekly UK | Net Pay","&pound;90,000 After Tax Weekly UK","https://aftertaxtool.com/90000-after-tax-weekly.html"
"/300000-salary-after-tax-us.html","state annual salary","22","8","2","0.0006373351869391477","$300,000 Salary After Tax US | Take-Home Pay","$300,000 Salary After Tax (US)","https://aftertaxtool.com/300000-salary-after-tax-us.html"
"/stamp-duty-explained.html","authority/trust/guide","11","23","2","0.0006305930529869387","Stamp Duty Explained | UK Home-Buying Tax and Salary Affordability","Stamp Duty Explained","https://aftertaxtool.com/stamp-duty-explained.html"
"/200000-salary-after-tax-uk.html","state annual salary","15","12","1","0.0006281557281202489","&pound;200,000 Salary After Tax UK | Take-Home Pay","&pound;200,000 After Tax UK","https://aftertaxtool.com/200000-salary-after-tax-uk.html"
"/national-insurance-rates.html","other","11","9","2","0.0006202979015057827","National Insurance Rates UK | Salary Deductions","National Insurance Rates UK","https://aftertaxtool.com/national-insurance-rates.html"
"/salary-after-tax-30000-50000-uk.html","other","2","23","2","0.000611269587868949","Salary After Tax &pound;30,000-&pound;50,000 UK","Salary After Tax &pound;30,000 to &pound;50,000 UK","https://aftertaxtool.com/salary-after-tax-30000-50000-uk.html"
"/59000-salary-after-tax-uk.html","state annual salary","18","16","1","0.0006057078828340797","&pound;59,000 Salary After Tax UK | Take-Home Pay","&pound;59,000 After Tax UK","https://aftertaxtool.com/59000-salary-after-tax-uk.html"
"/65000-salary-after-tax-uk.html","state annual salary","25","16","2","0.0005975724326328073","&pound;65,000 Salary After Tax UK | Take-Home Pay","&pound;65,000 After Tax UK","https://aftertaxtool.com/65000-salary-after-tax-uk.html"
"/80000-after-tax-monthly-us.html","state monthly salary","17","20","2","0.000588226559978669","$80,000 After Tax Monthly US | Net Pay","$80,000 After Tax Monthly in the US","https://aftertaxtool.com/80000-after-tax-monthly-us.html"
"/37000-after-tax-monthly.html","monthly salary","8","12","1","0.0005865657646591744","&pound;37,000 After Tax Monthly UK | Net Pay","&pound;37,000 After Tax Monthly UK","https://aftertaxtool.com/37000-after-tax-monthly.html"
"/70000-after-tax-weekly.html","weekly salary","14","12","1","0.0005846682089401027","&pound;70,000 After Tax Weekly UK | Net Pay","&pound;70,000 After Tax Weekly UK","https://aftertaxtool.com/70000-after-tax-weekly.html"
"/80000-after-tax-weekly.html","weekly salary","14","12","1","0.0005799816847270978","&pound;80,000 After Tax Weekly UK | Net Pay","&pound;80,000 After Tax Weekly UK","https://aftertaxtool.com/80000-after-tax-weekly.html"
"/salary-after-tax-20000-50000-us.html","other","32","31","2","0.0005731650630954313","$20,000 to $50,000 Salary After Tax US – Browse Take-Home Pay Examples","$20,000 to $50,000 Salary After Tax US","https://aftertaxtool.com/salary-after-tax-20000-50000-us.html"
"/how-much-of-a-raise-do-you-keep-after-tax.html","calculator/decision/support","14","21","2","0.0005728242810272895","How Much of a Raise Do You Keep After Tax?","How Much of a Raise Do You Keep After Tax?","https://aftertaxtool.com/how-much-of-a-raise-do-you-keep-after-tax.html"
"/how-tax-bands-affect-pay-rises.html","other","14","21","2","0.0005728242810272895","How Tax Bands Affect Pay Rises","How Tax Bands Affect Pay Rises","https://aftertaxtool.com/how-tax-bands-affect-pay-rises.html"
"/is-a-pay-rise-worth-it.html","other","14","21","2","0.0005728242810272895","Is a Pay Rise Worth It? | After-Tax Salary Increase Guide","Is a Pay Rise Worth It?","https://aftertaxtool.com/is-a-pay-rise-worth-it.html"
"/salary-increase-vs-bonus.html","calculator/decision/support","14","21","2","0.0005728242810272895","Salary Increase vs Bonus | After-Tax Pay Comparison","Salary Increase vs Bonus","https://aftertaxtool.com/salary-increase-vs-bonus.html"
"/why-a-pay-rise-feels-smaller-than-expected.html","other","14","21","2","0.0005728242810272895","Why a Pay Rise Feels Smaller Than Expected","Why a Pay Rise Feels Smaller Than Expected","https://aftertaxtool.com/why-a-pay-rise-feels-smaller-than-expected.html"
"/100000-after-tax-weekly-us.html","state weekly salary","24","37","2","0.0005725343085262034","$100,000 After Tax Weekly US | Net Pay","$100,000 After Tax Weekly in the US","https://aftertaxtool.com/100000-after-tax-weekly-us.html"
"/salary-after-tax-100000-plus-uk.html","other","43","26","2","0.0005629519755979699","Salary After Tax &pound;100,000 Plus UK","Salary After Tax &pound;100,000 Plus UK","https://aftertaxtool.com/salary-after-tax-100000-plus-uk.html"
"/43000-salary-after-tax-uk.html","state annual salary","17","15","1","0.0005575121500667368","&pound;43,000 Salary After Tax UK | Take-Home Pay","&pound;43,000 After Tax UK","https://aftertaxtool.com/43000-salary-after-tax-uk.html"
"/80000-after-tax-monthly.html","monthly salary","13","19","1","0.0005212263873819808","&pound;80,000 After Tax Monthly UK | Net Pay","£80,000 After Tax Monthly UK","https://aftertaxtool.com/80000-after-tax-monthly.html"
"/77000-salary-after-tax-uk.html","state annual salary","33","16","1","0.0005163991540324001","&pound;77,000 Salary After Tax UK | Take-Home Pay","&pound;77,000 After Tax UK","https://aftertaxtool.com/77000-salary-after-tax-uk.html"
"/30000-after-tax-weekly.html","weekly salary","13","12","2","0.0005095013947200739","&pound;30,000 After Tax Weekly UK | Net Pay","&pound;30,000 After Tax Weekly UK","https://aftertaxtool.com/30000-after-tax-weekly.html"
"/80000-salary-after-tax-california.html","state annual salary","32","20","2","0.0005055485263174956","$80,000 Salary After Tax California","$80,000 Salary After Tax in California","https://aftertaxtool.com/80000-salary-after-tax-california.html"
"/is-60000-a-good-salary-uk.html","other","115","12","2","0.0004840741094775516","Is &pound;60,000 a Good Salary UK?","Is &pound;60,000 a Good Salary in the UK?","https://aftertaxtool.com/is-60000-a-good-salary-uk.html"
"/is-50000-a-good-salary-uk.html","other","111","12","2","0.0004735780232612985","Is &pound;50,000 a Good Salary UK?","Is &pound;50,000 a Good Salary in the UK?","https://aftertaxtool.com/is-50000-a-good-salary-uk.html"
"/150000-salary-after-tax-texas.html","state annual salary","20","17","2","0.0004512607524331652","$150,000 Salary After Tax Texas","$150,000 Salary After Tax Texas","https://aftertaxtool.com/150000-salary-after-tax-texas.html"
"/150000-salary-after-tax-california.html","state annual salary","20","17","2","0.00045119358415831017","$150,000 Salary After Tax California","$150,000 Salary After Tax California","https://aftertaxtool.com/150000-salary-after-tax-california.html"
"/70000-after-tax-monthly-texas.html","state monthly salary","24","17","2","0.00044912394454602836","$70,000 After Tax Monthly Texas | Net Pay Guide","$70,000 After Tax Monthly in Texas","https://aftertaxtool.com/70000-after-tax-monthly-texas.html"
"/150000-after-tax-weekly.html","weekly salary","10","12","1","0.0004397570009086201","&pound;150,000 After Tax Weekly UK | Net Pay","&pound;150,000 After Tax Weekly UK","https://aftertaxtool.com/150000-after-tax-weekly.html"
"/stamp-duty-calculator.html","calculator/decision/support","7","15","2","0.0004359336804065466","Stamp Duty Calculator | UK Property Affordability","Stamp Duty Calculator","https://aftertaxtool.com/stamp-duty-calculator.html"
"/120000-after-tax-monthly.html","monthly salary","13","19","1","0.000425297627720374","&pound;120,000 After Tax Monthly UK | Net Pay","£120,000 After Tax Monthly UK","https://aftertaxtool.com/120000-after-tax-monthly.html"
"/salary-after-tax-us-anchor.html","state hub","11","31","2","0.0004251587526826312","Salary After Tax US – See Your Take-Home Pay by Income Band","Salary After Tax US","https://aftertaxtool.com/salary-after-tax-us-anchor.html"
"/is-55000-a-good-salary-uk.html","other","107","12","2","0.00042387573052402315","Is &pound;55,000 a Good Salary UK?","Is &pound;55,000 a Good Salary in the UK?","https://aftertaxtool.com/is-55000-a-good-salary-uk.html"
"/150000-after-tax-monthly.html","monthly salary","6","10","1","0.0004229673902616896","&pound;150,000 After Tax Monthly UK | Net Pay","&pound;150,000 After Tax Monthly UK","https://aftertaxtool.com/150000-after-tax-monthly.html"
"/uk-higher-rate-tax-explained.html","authority/trust/guide","7","11","2","0.0004214150165935937","UK Higher-Rate Tax Explained | Salary and Take-Home Pay","UK Higher-Rate Tax Explained","https://aftertaxtool.com/uk-higher-rate-tax-explained.html"
"/200000-after-tax-monthly.html","monthly salary","11","12","1","0.0004182935195848014","&pound;200,000 After Tax Monthly UK | Net Pay","&pound;200,000 After Tax Monthly UK","https://aftertaxtool.com/200000-after-tax-monthly.html"
"/is-70000-a-good-salary-uk.html","other","113","12","2","0.0004175234787400209","Is &pound;70,000 a Good Salary UK?","Is &pound;70,000 a Good Salary in the UK?","https://aftertaxtool.com/is-70000-a-good-salary-uk.html"
"/70000-after-tax-monthly-illinois.html","state monthly salary","25","19","2","0.0004170641664026321","$70,000 After Tax Monthly Illinois","$70,000 After Tax Monthly in Illinois (2026)","https://aftertaxtool.com/70000-after-tax-monthly-illinois.html"
"/200000-after-tax-weekly.html","weekly salary","9","12","1","0.00041470264593217003","&pound;200,000 After Tax Weekly UK | Net Pay","&pound;200,000 After Tax Weekly UK","https://aftertaxtool.com/200000-after-tax-weekly.html"
